Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
F-2,0.6100164203612479,0.06791569086651054,0.009810554803788904,0.017144546260715342,0.7943766808463083,7.084192752838135,0.44399070739746094,32396
F-3,0.9573465442242629,0.24154589371980675,0.7194244604316546,0.3616636528028933,0.8987164944215208,7.244252681732178,0.44812965393066406,32396
F-4,0.9446116797110174,0.4550898203592814,0.44970414201183434,0.4523809523809524,0.8088999487667423,9.368618249893188,0.28793764114379883,57596
F-5,0.935374149659864,0.5052083333333334,0.3895582329317269,0.4399092970521542,0.8417886491389572,11.0858314037323,0.42248082160949707,57596
F-7,0.8161081953976584,0.10887096774193548,0.03765690376569038,0.05595854922279793,0.32336338341021137,11.365142583847046,0.6133682727813721,57596
F-8,0.7846669459572685,0.5916666666666667,0.13246268656716417,0.21646341463414634,0.721392026899538,16.66500759124756,0.5214967727661133,57596
G-1,0.9237662803202294,0.0,0.0,0.0,0.13514637084348827,10.654899835586548,0.8700642585754395,32396
G-2,0.9308635174218427,0.0,0.0,0.0,0.6381462647910315,6.880258083343506,0.5689480304718018,32396
G-3,0.9308313052388881,0.0,0.0,0.0,0.6372605039954709,6.691730976104736,0.4582202434539795,32396
G-4,0.9596388741370154,0.26790450928381965,0.7829457364341085,0.39920948616600793,0.8685479488202457,6.288913249969482,0.5572810173034668,32396
G-6,0.9266978922716628,0.0,0.0,0.0,0.8971412632036818,7.438516139984131,0.48331665992736816,32396
G-7,0.9791903140370791,1.0,0.7064056939501779,0.8279457768508863,0.8834971236064261,6.239905834197998,0.4420773983001709,32396
M-1,0.45016077170418006,0.3577981651376147,0.03344768439108062,0.0611764705882353,0.49126843147334726,8.562650918960571,0.25385308265686035,57596
M-2,0.5135507579237483,0.9908256880733946,0.09262435677530018,0.16941176470588235,0.8189342617146211,8.23646855354309,0.17488431930541992,57596
M-3,0.8238776517020227,0.46078431372549017,0.1346704871060172,0.20842572062084258,0.5954984614649039,7.391774654388428,0.18685460090637207,57596
M-4,0.7801857585139319,0.10309278350515463,0.02865329512893983,0.04484304932735426,0.4430747924935219,7.951127052307129,0.18709635734558105,57596
M-5,0.7684975034044484,0.0,0.0,0.0,0.7006651884700665,7.454995393753052,0.1855020523071289,57596
M-6,0.9486916367367881,1.0,0.494949494949495,0.6621621621621622,0.9870405944078131,5.3735270500183105,0.16416120529174805,57596
M-7,0.953307392996109,1.0,0.5175879396984925,0.6821192052980133,0.8634150829538105,5.553895473480225,0.17989397048950195,57596
P-1,0.8417608566329565,0.16152019002375298,0.06507177033492823,0.0927694406548431,0.36682559288537553,7.91112494468689,0.5806393623352051,32396
P-10,0.9258333333333333,0.14,0.18340611353711792,0.15879017013232513,0.8206648360005115,26.104883670806885,1.1862859725952148,57596
P-11,0.8387190684133916,0.12209302325581395,0.049528301886792456,0.07046979865771812,0.6872129236823471,17.041396856307983,0.416961669921875,57596
P-14,0.9248333333333333,0.21333333333333335,0.22939068100358423,0.22107081174438686,0.7654982993548889,13.242216110229492,1.8196070194244385,57596
P-15,0.9067489114658926,0.0,0.0,0.0,0.5084272616896588,17.336000204086304,0.4302530288696289,57596
P-2,0.8867924528301887,1.0,0.3066465256797583,0.46936416184971097,0.9227130443687981,9.6925790309906,0.6160576343536377,32396
P-3,0.7791016323126415,0.0,0.0,0.0,0.31282949765742885,8.223158359527588,0.5800645351409912,32396
P-4,0.853963295587661,0.0,0.0,0.0,0.7054399298953236,7.308314800262451,0.3965482711791992,32396
P-7,0.7305231464057207,0.0,0.0,0.0,0.8182195860094734,7.734863758087158,0.4642612934112549,32396
R-1,0.9248320268756999,0.0,0.0,0.0,0.7317753973378465,7.272051572799683,0.3498954772949219,32396
S-1,0.8753975936938183,0.008310249307479225,0.005494505494505495,0.006615214994487321,0.31966131599639447,7.635657072067261,0.3784191608428955,32396
S-2,0.8865083960625362,0.0,0.0,0.0,0.585256461142423,3.748213291168213,0.4750213623046875,57596
T-1,0.7464755639097744,0.0,0.0,0.0,0.8028488132464047,8.183306694030762,0.6943652629852295,32396
T-12,0.9047210300429185,0.48717948717948717,0.2602739726027397,0.3392857142857143,0.8037849144187114,4.381529331207275,0.23610258102416992,57596
T-13,0.8579399141630901,1.0,0.2611607142857143,0.41415929203539825,0.7067566798238956,4.389733076095581,0.32126522064208984,57596
T-2,0.74158357771261,0.00936768149882904,0.002242152466367713,0.003618272274988693,0.8147330471520572,7.313120365142822,0.473966121673584,32396
T-3,0.9523528718009199,0.4716981132075472,0.5263157894736842,0.4975124378109453,0.6832406209993436,7.379715442657471,0.5457994937896729,32396
T-4,0.8710439300897497,0.0,0.0,0.0,0.4805066789497927,8.68197751045227,0.1784074306488037,57596
T-5,0.8914069877242682,0.0,0.0,0.0,0.4083945384540719,8.017554759979248,0.1653282642364502,57596
T-8,0.7892882311486963,0.49295774647887325,0.1174496644295302,0.1897018970189702,0.7226230175598248,2.4394969940185547,0.1162419319152832,57596
T-9,0.7600401606425703,1.0,0.17301038062283736,0.2949852507374631,0.9612721034832105,1.405381202697754,0.08122849464416504,57596
